,Date,New_cases
239,2020-11-03,0.0003492867828701
240,2020-11-04,0.0005815689697479
241,2020-11-05,0.000583439891947
242,2020-11-06,0.0005402647642745
243,2020-11-07,0.0005524977171151
244,2020-11-08,0.0003311532292476
245,2020-11-09,9.714403726301352e-05
246,2020-11-10,0.0005491876239935
247,2020-11-11,0.0006317960349401
248,2020-11-12,0.0005677529288927
249,2020-11-13,0.0004913329529124
250,2020-11-14,0.0006061787925212
251,2020-11-15,0.0003595048964192
252,2020-11-16,0.000117436347269
253,2020-11-17,0.0005064442475978
254,2020-11-18,0.0006948317213419
255,2020-11-19,0.000566745509247
256,2020-11-20,0.0005611327426496
257,2020-11-21,0.0005732217783979
258,2020-11-22,0.0003279870532183
259,2020-11-23,0.0001616188945872
260,2020-11-24,0.0004527631721917
261,2020-11-25,0.0006306446982022
262,2020-11-26,0.0005342202464004
263,2020-11-27,0.0005134961851176
264,2020-11-28,0.0004788121658874
265,2020-11-29,0.0002578994292967
266,2020-11-30,0.0001063547311664
267,2020-12-01,0.0004049826975675
268,2020-12-02,0.0005001118955392
269,2020-12-03,0.0004516118354538
270,2020-12-04,0.0004720480625521
271,2020-12-05,0.0005201163713607
272,2020-12-06,0.0002931591168959
273,2020-12-07,8.304016222334637e-05
274,2020-12-08,0.0003977868429555
275,2020-12-09,0.0005727900271211
276,2020-12-10,0.0004789560829797
277,2020-12-11,0.0004425450586426
278,2020-12-12,0.0004457112346719
279,2020-12-13,0.0001852212977148
280,2020-12-14,7.152679484402626e-05
281,2020-12-15,0.0003015063082459
282,2020-12-16,0.0003947645840184
283,2020-12-17,0.0002819335837011
284,2020-12-18,0.0002938787023571
285,2020-12-19,0.0002502718234079
286,2020-12-20,0.0001442049264259
287,2020-12-21,2.389023731208925e-05
