date,new_cases
1/10/2021,0.000102375
1/11/2021,7.91E-05
1/12/2021,0.000131335
1/13/2021,0.000123035
1/14/2021,8.37E-05
1/15/2021,8.60E-05
1/16/2021,4.48E-05
1/17/2021,3.80E-05
1/18/2021,7.06E-05
1/19/2021,7.78E-05
1/20/2021,7.95E-05
1/21/2021,6.86E-05
1/22/2021,5.64E-05
1/23/2021,4.39E-05
1/24/2021,5.15E-05
1/25/2021,4.30E-05
1/26/2021,5.15E-05
1/27/2021,6.77E-05
1/28/2021,5.81E-05
