,Date,New_cases
239,2020-10-17,4.144658561684512e-05
240,2020-10-18,6.399276066304559e-05
241,2020-10-19,8.29891124040996e-05
242,2020-10-20,8.462011230105879e-05
243,2020-10-21,8.068652431427488e-05
244,2020-10-22,8.970499433275507e-05
245,2020-10-23,7.579352462339732e-05
246,2020-10-24,6.850199567228568e-05
247,2020-10-25,0.0001205021100341
248,2020-10-26,0.0001484209906232
249,2020-10-27,0.0001161847573657
250,2020-10-28,0.0001617568133101
251,2020-10-29,0.0001971591051912
252,2020-10-30,0.0001609892839469
253,2020-10-31,0.0001104282871411
254,2020-11-01,0.0002078085751066
255,2020-11-02,0.0002538603369031
256,2020-11-03,0.0002796685117432
257,2020-11-04,0.0002347680439917
258,2020-11-05,0.0002451296903959
259,2020-11-06,0.0001812328709032
260,2020-11-07,0.0001428564027395
261,2020-11-08,0.0002286278090855
262,2020-11-09,0.0002639341597961
263,2020-11-10,0.0003181409210774
264,2020-11-11,0.0002914692757036
265,2020-11-12,0.0002719932181105
266,2020-11-13,0.0001626202838438
267,2020-11-14,0.0002108786925597
268,2020-11-15,0.0002323695147314
269,2020-11-16,0.0003078752158436
270,2020-11-17,0.000309602156911
271,2020-11-18,0.0002447459257142
272,2020-11-19,0.0002215281624752
273,2020-11-20,0.0001437198732732
274,2020-11-21,0.0001330704033577
275,2020-11-22,0.0002044506341423
276,2020-11-23,0.0002063694575505
277,2020-11-24,0.000193609281886
278,2020-11-25,0.0001900594585809
279,2020-11-26,0.0001676092247051
280,2020-11-27,0.0001144578162983
281,2020-11-28,0.0001001625819073
282,2020-11-29,0.0002109746337301
283,2020-11-30,0.0002096314573444
284,2020-12-01,0.0001805612827104
285,2020-12-02,0.0001581110488346
286,2020-12-03,0.0001326866386761
287,2020-12-04,8.663487687965542e-05
288,2020-12-05,0.0001199264630117
289,2020-12-06,0.0001270261096219
290,2020-12-07,0.0001607014604356
291,2020-12-08,0.0001470778142375
292,2020-12-09,0.000133837932721
293,2020-12-10,0.0001145537574687
294,2020-12-11,6.639128992327969e-05
295,2020-12-12,6.130640789158341e-05
296,2020-12-13,0.0001150334633208
297,2020-12-14,0.000113690286935
298,2020-12-15,0.0001106201694819
299,2020-12-16,8.385258293778388e-05
300,2020-12-17,8.64429945388367e-05
301,2020-12-18,5.631746703029649e-05
